"","Mov10_kd_2","Mov10_kd_3","Mov10_oe_1","Mov10_oe_2","Mov10_oe_3","Irrel_kd_1","Irrel_kd_2","Irrel_kd_3"
"SNORD114-30",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD114-31",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD114-4",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD114-5",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD114-6",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD114-7",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD114-8",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD114-9",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-10",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-11",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-12",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-13",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-14",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-15",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-16",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-17",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-18",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-19",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-20",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-21",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-22",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-23",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-24",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-25",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-26",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-27",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-28",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-29",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-3",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-30",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-31",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-32",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-33",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-34",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-35",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-36",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-37",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-38",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-39",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-4",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-40",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-41",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-42",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-43",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-44",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-45",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-47",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-48",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-5",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-6",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-7",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-8",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD115-9",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-10",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-11",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-12",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-13",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-14",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-15",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-16",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-17",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-18",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-19",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-20",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-21",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-22",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-23",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-24",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-25",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-26",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-27",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-28",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-29",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-3",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-4",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-5",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-6",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-7",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-8",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD116-9",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD117",8.53162773080456,8.48565763894486,8.69288248334859,8.65627316053536,8.642653228158,8.54577756939878,8.54198014846562,8.52863965071424
"SNORD119",8.61777580067537,8.66527070308328,8.6279247662275,8.57746493913453,8.61360464591565,8.53442721870832,8.52849147195831,8.61903579475459
"SNORD11B",8.39179252052849,8.36310467772644,8.3840571201032,8.38780624056042,8.37971180913155,8.27845326854795,8.39643710307291,8.37311638452787
"SNORD12",8.69100901516224,8.69180301182161,8.69288248334859,8.72761877433075,8.70657248150805,8.66370918209911,8.76277123148034,8.72080745121055
"SNORD121A",8.37100230978434,8.27845326854795,8.35313480169255,8.27845326854795,8.37971180913155,8.35572435679627,8.27845326854795,8.37311638452787
"SNORD121B",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD123",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD124",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD125",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD126",8.34390093280334,8.36310467772644,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.37311638452787
"SNORD127",8.39179252052849,8.27845326854795,8.3840571201032,8.45129350860342,8.45376632177695,8.38771803560254,8.39643710307291,8.27845326854795
"SNORD12B",8.55572109011587,8.54580023711269,8.54736198879469,8.52274054396065,8.5980725777369,8.52254387483812,8.57879538115464,8.61903579475459
"SNORD12C",8.39179252052849,8.48565763894486,8.44537178269597,8.46776765875987,8.48084591216587,8.41225875419899,8.44526117673638,8.41230313717093
"SNORD15A",8.5917402374177,8.58314546465081,8.65086776839395,8.60588750275098,8.61360464591565,8.56712794831129,8.49902742897358,8.56203679982386
"SNORD15B",8.7011257076431,8.65600191204626,8.59470199862285,8.56736031931909,8.66950815028919,8.6056243925568,8.63162092887706,8.52863965071424
"SNORD16",8.63005912537216,8.64649433343252,8.58582582269448,8.54599285622476,8.642653228158,8.62324027534493,8.57879538115464,8.57732331742138
"SNORD17",8.9113262195324,8.91798254560476,8.77700379458314,8.7652984134729,8.78228565146153,8.91065272609458,8.92480272934139,8.90163381939465
"SNORD18A",8.51418608489962,8.53211705211393,8.47590993996499,8.49700253993531,8.42162510728935,8.48274705736353,8.39643710307291,8.4899749001705
"SNORD18B",8.54793211578047,8.58314546465081,8.57668148247366,8.63199691932089,8.70657248150805,8.57722449772582,8.52849147195831,8.51012220830233
"SNORD18C",8.77023029084571,8.70855978379098,8.75453865294657,8.75923073079501,8.79216037101714,8.62324027534493,8.6686797742683,8.81917849448233
"SNORD19",8.60502199438966,8.59460231797566,8.71861534829072,8.72101617966511,8.58173250967621,8.69319097223763,8.64124853265056,8.67886054372928
"SNORD19B",8.76593830539561,8.90148235520952,8.81396990661972,8.83800314868387,8.92928543684386,8.81629551091411,8.78347981234683,8.85061279296224
"SNORD1A",8.68063085023006,8.58314546465081,8.65820114156135,8.61482007072406,8.56444595291442,8.6056243925568,8.62171788558093,8.52863965071424
"SNORD1B",8.4953329510934,8.51764391402919,8.57668148247366,8.45129350860342,8.45376632177695,8.49682650820285,8.48269361810398,8.54586605069669
"SNORD1C",8.68063085023006,8.64649433343252,8.64338373551685,8.62351742147898,8.56444595291442,8.59644411908539,8.71832559865916,8.64416773886154
"SNORD2",8.9795203870588,9.01340003728741,8.98008842895715,8.89725597989394,8.98745003548508,8.959008245006,8.93513672219,8.99821699469905
"SNORD20",8.53162773080456,8.54580023711269,8.55748207812902,8.54599285622476,8.61360464591565,8.53442721870832,8.57879538115464,8.54586605069669
"SNORD21",8.70609182291965,8.68315715818643,8.69946746704968,8.7143104115845,8.642653228158,8.65596999099791,8.71832559865916,8.56203679982386
"SNORD22",9.06753960082477,8.97987066459838,9.07281522763227,9.03160920614719,9.12561301821602,8.99598854105412,8.96024097358156,8.94207651808611
"SNORD23",8.91784747750476,8.9699679897028,8.78245774629353,8.82212629628285,8.87340502327562,8.99997147773632,8.9748386344985,8.85819206524085
"SNORD24",8.57066944384886,8.51764391402919,8.65820114156135,8.57746493913453,8.5980725777369,8.61454984644252,8.54198014846562,8.56203679982386
"SNORD25",8.9242986827946,8.83025959336948,8.91576520326069,8.92024394891366,8.91385204962349,8.83232192484652,8.74843913924707,8.81101584221311
"SNORD26",8.8913195779229,8.94969092484766,8.93248142155433,8.93802158660725,9.00798045063056,8.91973439370067,8.81615619615653,8.94207651808611
"SNORD27",8.9338486751882,8.99444831758883,8.89418997484382,8.94238665225175,8.99436426206961,8.88253651197085,8.79680828516213,8.92889336154121
"SNORD28",8.93699917385789,8.93404147834596,8.99892986058744,8.97212043550879,8.8298212966321,8.86299605245459,8.94529986534236,8.92219363862568
"SNORD29",8.95557346069226,9.03183577347365,9.06946746302009,9.01625332104383,9.1082567371806,9.02721081889018,8.95529988184662,9.04997873748549
"SNORD30",8.86706685155595,8.89021943844658,8.88533180465244,8.84319146945555,8.90598371972826,8.79411609271687,8.86449917995882,8.81917849448233
"SNORD31",8.91459573963013,8.88450475583586,8.83882023463406,8.9679569648433,8.90598371972826,8.81629551091411,8.87025058738355,8.82721420014994
"SNORD32A",8.87410273504501,8.76253427743864,8.81396990661972,8.7143104115845,8.80184116831144,8.86299605245459,8.86449917995882,8.92219363862568
"SNORD32B",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD33",8.61146104042979,8.59460231797566,8.6724494007345,8.65627316053536,8.56444595291442,8.62324027534493,8.55480430928775,8.65609459169092
"SNORD34",8.78702237163979,8.73250420371913,8.74874838920353,8.78882151839232,8.65632476052706,8.83755716563539,8.76977485635503,8.73066948966941
"SNORD35A",8.77869959598338,8.79074581564365,8.72481009628108,8.75923073079501,8.76190661983569,8.84274145427152,8.86449917995882,8.78570434836035
"SNORD35B",9.06495109652365,8.93404147834596,8.96851697325949,9.00054234495723,8.87340502327562,9.01567055231996,9.01224164962866,8.97386767960544
"SNORD36A",9.30589826192792,9.30716802491662,9.49009554791515,9.51360573960973,9.46434769951308,9.19969574018849,9.14459153989668,9.20903745719427
"SNORD36B",8.63005912537216,8.64649433343252,8.69288248334859,8.62351742147898,8.54602949856882,8.63998341771788,8.60098327389707,8.74031429814676
"SNORD36C",8.85994111098114,8.89021943844658,8.89418997484382,8.88780274080532,8.78228565146153,8.89676411892796,8.82244584312387,8.85819206524085
"SNORD37",8.5778602623323,8.48565763894486,8.5258682454013,8.48291177877324,8.45376632177695,8.43294009761301,8.361892058787,8.41230313717093
"SNORD38A",8.74836357095765,8.64649433343252,8.74874838920353,8.78304761886822,8.642653228158,8.66370918209911,8.61151482691511,8.72080745121055
"SNORD38B",8.87059582382662,8.9699679897028,8.97625422613426,8.97212043550879,8.92928543684386,8.9331055999559,8.88157986162675,8.88751732877228
"SNORD41",8.34390093280334,8.27845326854795,8.3840571201032,8.35578674948867,8.27845326854795,8.27845326854795,8.361892058787,8.27845326854795
"SNORD42A",8.71099928517556,8.58314546465081,8.7309173888631,8.67160773009726,8.65632476052706,8.67872852435968,8.6686797742683,8.73066948966941
"SNORD42B",8.58488002671417,8.6266840659207,8.6279247662275,8.67904974433432,8.61360464591565,8.56712794831129,8.51422424386503,8.56203679982386
"SNORD43",8.53162773080456,8.58314546465081,8.55748207812902,8.61482007072406,8.65632476052706,8.49682650820285,8.54198014846562,8.56203679982386
"SNORD44",8.85272216080265,8.91798254560476,9.04904532404138,9.03916076558488,9.09645874362252,8.98389379960852,8.90358804705374,8.96134178163964
"SNORD45A",8.74836357095765,8.74020126667722,8.64338373551685,8.64027388552575,8.71821511732568,8.6056243925568,8.62171788558093,8.65609459169092
"SNORD45B",8.72064604370858,8.76974505389762,8.68618820878673,8.664018494081,8.80184116831144,8.69319097223763,8.64124853265056,8.67886054372928
"SNORD45C",8.69609884569733,8.67431748670709,8.60333199494958,8.61482007072406,8.68225123127027,8.62324027534493,8.63162092887706,8.56203679982386
"SNORD46",8.76593830539561,8.72466995885943,8.75453865294657,8.8001698193278,8.68225123127027,8.66370918209911,8.60098327389707,8.71071330262403
"SNORD47",9.04656351158929,8.95991040726435,9.1086626664747,9.18510482513107,9.26191457605595,9.00786679112738,9.05626828184612,9.04441527773854
"SNORD48",8.66452704745912,8.67431748670709,8.69288248334859,8.74053207885569,8.65632476052706,8.61454984644252,8.76277123148034,8.67886054372928
"SNORD49A",8.53990843485327,8.58314546465081,8.55748207812902,8.64027388552575,8.71821511732568,8.5869862755646,8.56705256183009,8.66764808200349
"SNORD49B",8.45152256520077,8.39815127859716,8.51438040398395,8.53463341354859,8.45376632177695,8.54577756939878,8.51422424386503,8.60573252901479
"SNORD4A",8.78702237163979,8.82388171784413,8.82902112764669,8.8112662640462,8.68225123127027,8.79411609271687,8.76977485635503,8.86566838137511
"SNORD4B",8.63603958533568,8.60565209567177,8.73694072364339,8.7143104115845,8.70657248150805,8.66370918209911,8.64124853265056,8.59185503555628
"SNORD5",8.863515418101,8.83025959336948,8.91576520326069,8.98036770841881,9.1082567371806,8.79975332110357,8.70244113096573,8.80272030415749
"SNORD50A",8.51418608489962,8.53211705211393,8.48951984340902,8.48291177877324,8.48084591216587,8.51004549934405,8.49902742897358,8.44235585074201
"SNORD50B",8.73008052814264,8.73250420371913,8.76025685899005,8.67904974433432,8.70657248150805,8.71396132566008,8.65976031465018,8.70037037250843
"SNORD51",8.55572109011587,8.60565209567177,8.59470199862285,8.56736031931909,8.5262312981672,8.55666017587186,8.54198014846562,8.51012220830233
"SNORD52",8.9242986827946,8.92338290024454,8.98008842895715,8.95954790962172,9.01468635755209,8.93749838971551,8.91956907896104,8.98615533232071
"SNORD53",8.34390093280334,8.39815127859716,8.40777661862903,8.35578674948867,8.27845326854795,8.35572435679627,8.27845326854795,8.27845326854795
"SNORD54",8.59845115812182,8.61633474615063,8.50229828233038,8.55688417379878,8.642653228158,8.57722449772582,8.57879538115464,8.60573252901479
"SNORD55",9.29236517804722,9.14909476674404,9.28218266854845,9.31108287502317,9.22739720446462,9.12673781940648,9.14459153989668,9.10336206227434
"SNORD56",8.641919684135,8.60565209567177,8.6724494007345,8.7143104115845,8.74059500951063,8.67872852435968,8.6686797742683,8.65609459169092
"SNORD56B",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD57",8.91459573963013,8.95482136130988,9.0136277839236,9.01625332104383,9.09048862143626,8.80532766523308,8.89816365120529,8.85819206524085
"SNORD58A",8.7828788431368,8.79754975901526,8.84844267059087,8.90655848115992,8.88992421522621,8.72725919705989,8.82244584312387,8.73066948966941
"SNORD58B",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD58C",8.82283922865745,8.74020126667722,8.9406709036253,8.87332445457061,8.84767624875025,8.88253651197085,8.81615619615653,8.90163381939465
"SNORD59A",8.54793211578047,8.57123374212071,8.61992759920078,8.54599285622476,8.5980725777369,8.57722449772582,8.52849147195831,8.4899749001705
"SNORD59B",8.50495736640109,8.46763116467624,8.54736198879469,8.51023214258812,8.6284363295711,8.46761510186973,8.48269361810398,8.4899749001705
"SNORD6",8.5778602623323,8.53211705211393,8.57668148247366,8.48291177877324,8.54602949856882,8.48274705736353,8.56705256183009,8.4899749001705
"SNORD60",8.52306389990675,8.60565209567177,8.58582582269448,8.60588750275098,8.5980725777369,8.51004549934405,8.54198014846562,8.56203679982386
"SNORD61",8.34390093280334,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.35572435679627,8.27845326854795,8.27845326854795
"SNORD62A",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD62B",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD63",8.54793211578047,8.6266840659207,8.58582582269448,8.61482007072406,8.5980725777369,8.56712794831129,8.56705256183009,8.60573252901479
"SNORD64",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD65",8.68585385455541,8.6266840659207,8.70594821331665,8.73412268391443,8.7295483669957,8.73375798483432,8.6686797742683,8.73066948966941
"SNORD66",8.34390093280334,8.36310467772644,8.42776636339124,8.45129350860342,8.37971180913155,8.27845326854795,8.39643710307291,8.27845326854795
"SNORD67",8.50495736640109,8.44768333571551,8.47590993996499,8.41236674406694,8.42162510728935,8.43294009761301,8.27845326854795,8.37311638452787
"SNORD68",9.10530102447428,8.98476596045384,9.35364758003011,9.34761021205616,9.24236371931749,8.90143018713865,8.85868763250878,8.98004049515572
"SNORD69",8.5917402374177,8.54580023711269,8.65086776839395,8.72761877433075,8.50468885042904,8.55666017587186,8.56705256183009,8.57732331742138
"SNORD7",8.43869801098856,8.36310467772644,8.60333199494958,8.51023214258812,8.56444595291442,8.63171302948747,8.49902742897358,8.56203679982386
"SNORD70",8.27845326854795,8.27845326854795,8.27845326854795,8.35578674948867,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"SNORD71",8.34390093280334,8.27845326854795,8.3840571201032,8.35578674948867,8.37971180913155,8.38771803560254,8.27845326854795,8.27845326854795
"SNORD72",8.55572109011587,8.44768333571551,8.5258682454013,8.49700253993531,8.48084591216587,8.48274705736353,8.48269361810398,8.4676778015632
"SNORD73A",8.87410273504501,8.94969092484766,8.99520435472279,9.00844364781439,8.87340502327562,8.9286811104016,8.89816365120529,8.8730456334409
"SNORD74",8.5917402374177,8.61633474615063,8.60333199494958,8.58723451424027,8.74059500951063,8.52254387483812,8.48269361810398,8.63182970629062
"SNORD75",8.37100230978434,8.46763116467624,8.46128297551143,8.54599285622476,8.45376632177695,8.53442721870832,8.27845326854795,8.41230313717093
"SNORD76",8.8913195779229,8.91253319818862,9.04558371042319,8.97625719191809,9.07228078740581,8.89206040602174,9.00308648969095,8.94207651808611
"SNORD77",8.7011257076431,8.68315715818643,8.81903572421603,8.64027388552575,8.68225123127027,8.68602559950199,8.71832559865916,8.67886054372928
"SNORD78",8.68585385455541,8.65600191204626,8.6724494007345,8.70749662882685,8.76190661983569,8.7071529200331,8.72605021980658,8.64416773886154
"SNORD79",8.79924714481624,8.76253427743864,8.91998778533295,8.8057485200554,8.98046226015885,8.77089472370618,8.80334034607232,8.8429264084592
"SNORD8",8.39179252052849,8.36310467772644,8.35313480169255,8.38780624056042,8.27845326854795,8.35572435679627,8.361892058787,8.27845326854795
"SNORD80",9.02494196392799,9.07590135830667,9.2098994378929,9.25328740570931,9.20183709812978,9.13992458031897,9.06475135386308,9.08247671254087
"SNORD81",8.61146104042979,8.68315715818643,8.81396990661972,8.75923073079501,8.75137514571838,8.72725919705989,8.74110059841088,8.61903579475459
"SNORD82",8.34390093280334,8.46763116467624,8.42776636339124,8.41236674406694,8.27845326854795,8.41225875419899,8.361892058787,8.41230313717093
"SNORD83A",8.64770421794858,8.59460231797566,8.63573957191809,8.59669990689592,8.61360464591565,8.54577756939878,8.65062208019359,8.60573252901479
